singer,song name,date,text,poet 
"שלומי שבת
",מתוקה שלי,29/06/11,"מתי לי תגידי שאת לצידי 
מתי את תהיי כאן תמיד בשבילי 
אני אחכה לך אבל זה מאוחר מדי 
הנה אני כאן שוב בשבילך 
רוצה לאחוז בכף ידך 
רוצה להגשים לך את חלומך 
ולהיות שם בשבילך 

את בנשמה כל כך קרובה 
תישארי איתי ילדה 
האהבה הראשונה 
שבחיי אזכור רק אותה 

מתי לי תגידי שאת לצידי 
מתי את תהיי עמוק בלבי 
אני אחכה לך אבל את רחוקה מדי 
הנה אני כאן שוב בשבילך 
רוצה לאחוז בכף ידך 
רוצה להגשים לך את חלומך 
ולהיות שם בשבילך 

את בנשמה...",אדיר מור
"שלומי שבת
",מתאהב בך,26/06/11,"לא נפקד מקומך מהלילה, 
מעולם לא נפקד מקומך, 
השמיים עדים לי מלמעלה, 
שהלילה נברא בשבילך. 

את שותקת ילדה כמו הלילה, 
לא נורא לי כי את בתוכי, 
את עושה את מראות הלילה, 
את עושה את האור בליילי. 

הלב נצבט לו, 
ונכבה לו, זה כואב. 
בחוץ שלכת, 
את הולכת, סתיו חוזר. 
את הבטחת לי, 
לא אמרת שכך יגמר 
וכל אלה ילדה באים לתאר... 

למענך עולה הירח, 
בשבילך נדלקים כוכבים, 
ולא פעם פתח הפרח 
לכבודך את עליו הקטנים. 

כי שחורה, ונווה ויפה את, 
מביטה את אלי, לתוכי, 
את עיני הקטנות את עוצמת, 
אז אדע, את הלילה שלי.",אפרים בוצ'וק
"שלומי שבת
",משתגע מאהבתך,26/06/11,"לא נפקד מקומך מהלילה, 
מעולם לא נפקד מקומך, 
השמיים עדים לי מלמעלה, 
שהלילה נברא בשבילך. 

את שותקת ילדה כמו הלילה, 
לא נורא לי כי את בתוכי, 
את עושה את מראות הלילה, 
את עושה את האור בליילי. 

הלב נצבט לו, 
ונכבה לו, זה כואב. 
בחוץ שלכת, 
את הולכת, סתיו חוזר. 
את הבטחת לי, 
לא אמרת שכך יגמר 
וכל אלה ילדה באים לתאר... 

למענך עולה הירח, 
בשבילך נדלקים כוכבים, 
ולא פעם פתח הפרח 
לכבודך את עליו הקטנים. 

כי שחורה, ונווה ויפה את, 
מביטה את אלי, לתוכי, 
את עיני הקטנות את עוצמת, 
אז אדע, את הלילה שלי",אפרים בוצ'וק
"שלומי שבת
",מרגריטה,26/06/11,"איך כבשת את ליבי במבט 
שתי עינייך העירו בי מעט 
שיערך הגולש את מותנייך כובש 
וליבי מבקש רק אותך 
שיערך הגולש את מותנייך כובש 
וליבי מבקש רק אלייך 

כן כן כן את יפה אני נשבע לך את ידך אני אקח 
כי אני אוהב אותך 
כן כן כן את יפה אני נשבע לך 
זה הלילה שלי ושלך 

עוד אפרוט את שירי לכבודך 
כאביר אלחם למענך 
כמו השמש של ים רק אותך מכולם 
מבקש שתהיה לי לעולם 
כמו השמש של ים רק אותך מכולם 
אבקש להגשים האבתנו",ירון כהן 
"שלומי שבת
",מקום בלב,26/06/11,"כל השירים 
את ליבי מובילים 
רק אלייך 
כי את היחידה שלי 
ובליבך 
כמו נסיך מתהלך 
בין קסמייך 
נולדת רק בשבילי 

כל החיים לפנינו 
אבל כל דקה חשובה 
כי החיבור שבינינו 
נולד מהמון אהבה 

את שלי, רק שלי משמיים 
קחי אותי רק אותי בידיים 
אלוהים שהחליט טוב בשניים 
נתן לליבי מתנה 
את שלי, רק שלי משמיים 
קחי אותי רק אותי בידיים 
אלוהים שהחליט טוב בשניים 
אותך לי שלח אהובה 

בך מסתכל 
והלב מתבלבל 
משתגע 
פוחד לאבד אותך 
ומליבי 
לך נתתי את שמי 
כי יודע 
שאת בשבילי מלאך 

כל החיים לפנינו 
אבל כל דקה חשובה 
כי החיבור שבינינו 
נולד מהמון אהבה",ארלט ספדיה
"שלומי שבת
",מן החושך חזרתי,26/06/11,"יהיה מה שיהיה 
אני עוד אשנה 
אני אגשים את חלומי 
נושאי בשורה רעה 
מכות או עוד גזירה 
לא ישנו את מהותי. 

אני את והאל שלצידי 
עוד ננצח 
לא בגלל הכח 
רק בגלל הרוח 
הנושבת בגבי. 

רק בגלל הרוח 
בתוכי, במוחי, בנשמתי 
רק בגלל הרוח 
בתוכי, בדמי, בנשמתי. 

את שיש לי להגיד, 
אני עוד אצרח 
אפילו בירח ישמעו 
מי שיגיד: ""לא כך"" 
אותו לא אשכח 
יבוא היום אוכיח צדקתי.",מיכה שטרית
"שלומי שבת
",מן החושך חזרתי,26/06/11,"זה יכול לקרות בבוקר או בלילה 
זה זורק אותך למעלה ואז למטה 
ליאוש יש דרכים משונות לחזור 
הנה בא המקצב שיכול לעזור 

סלסה - רק בזכות הסלסה 
טסה כל הבעסה 
סלסה ונגמר 
סלסה - רק בזכות הסלסה 
סלסה וחסלסה 
סל-שמח-שר 

זה קורה בגלל הרוח או הכסף 
זה תופס אותך לפתע כשפג הקסם 
ליאוש יש סיבות רבות עד אין ספור 
הנה בא המקצב שיחזיר מין הכפור 

סלסה... 

זה דבר בדוק תשמע לי זה בטוח 
כשהכל נראה סגור - הכל פתוח 
ליאוש אין ברירה הוא חייב אז לרקוד 
אז תיקח את הסלסה ואל תעמוד 

סלסה - רק בזכות הסלסה 
סלסה וחסלסה 
סלסה מעכשיו 
סלסה - רק בזכות הסלסה 
טסה כל הבעסה 
סלסה ונגמר",אהוד מנור
"שלומי שבת
",מלאכית,26/06/11,"בחורות עם בגד ים חוטיני 
משתזפות על שפת הים 
אך יש אחת עם תלתלים מולטית 
משגעת את כולם 

כשהיא רוקדת בקצב, צוחקת בעצב 
מראה לכולם אהבה 
לו רק יכולתם לדעת איך היא משכנעת 
כולם אוהבים רק אותה 

יא קה קה בחוף של טראפטוני 
יש הלילה מסיבה 
יא קה קה בחוף של טראפטוני 
היא תגיע לבדה 

לא שאלתי ולא התקשרתי 
התביישתי משום מה 
היא כבר לא לבד, היא נעלמה לי 
איך הפסדתי אותה",סוטיס וולניס ופנוס קמליס
"שלומי שבת
",מכאן,26/06/11,"אם אחיה בלעדייך או אחיה לצידך 
אם אבחר בך מאלף ואשב לידך 
אם אביט בעינייך או אלך בדרכך 
אם אראה בך רק טרף או אפול ברשתך 

אל תגעי בי כעת אל תלכי בטעות 
אל תתני לי לצאת מתוכך בקלות 

תשאירי גם לי לברר 
עם עצמי 
איך צמח הכאב 
שבינך לביני 

תשאירי גם לך לברר 
עם עצמך 
איך צמח הכאב 
שביני לבינך 

אם אברח בלעדייך ואקח את ליבך 
אם אצא אל הדרך שהולכת ממך 
אם אשכח את עינייך וגם את מבטך 
ובתום יום של עצב לא אהיה לצידך 

אל תלכי לי בגלל אל תבואי למרות 
אל תחליטי לבד מה יכול עוד לקרות",עדית פאנק
"שלומי שבת
",מיקה,26/06/11,"בכל מקום שבו אפסע 
אמצא לי את הדרך 
שאיתך אוכל לבחור 

בכל סיום יש התחלה 
שבה בכל כוחי אצליח 
ואתה הינך באור 

לא יודע מי אשם 
ואיך השמש לא זורחת 
לא יודע מי צודק 
איך הירח שוב קרוב 
ומי יודע את הנפש 
של אדם בבדידותו 
שמשמיים לא נכתב לו 
שאהבה היא ייעודו 

בכל תקווה יש קצת ספק 
והעתיד יכול לבגוד בה 
ואתה כל כך שליו 

בכל מבוך יש יציאה 
אך אם אנחנו שם ביחד 
זה אומר שזה הסוף 

לא יודעת מי אשם 
ואיך השמש לא זורחת 
לא יודעת מי צודק 
איך הירח שוב קרוב 
ומי יודע את הנפש 
של אדם בבדידותו 
שמשמיים לא נכתב לו 
שאהבה היא",שירי מימון
"שלומי שבת
",מחרוזת מתוקים,26/06/11,"בא בקצב עתידי לטיני תרקדי לי מאמא 
חצי מקסיקנית חצי סינית זזה סמבה 
זורק ת'ורסיניאטיות קסטנייטות וטאם טאם יש בלאגן כאן. 
חצוצורות ופסנתרן כאן נושם היפ הופ הלב רוצה למבדה 
אני מחובר למוסיקה תבין הגוף שלה גיטרה, אני פורט עליה 
היא שרה קופה קובאנה היא משמה וואו 

איך הלב שלך את הלב שלי 
מרגש מחדש שאת פה לצידי 
המגע שלך מלטף אותי וגורם לי להרגיש 
אוי כמה טוב שאת איתי 

בליבי את השמחה גם ביום גם בלילה 
מי אני לעומתך אהובה 
את גופי את מזיזה כל הזמן ביילה ביילה 
ותהיי לי לעולם היחידה אייי. 

החיבוק שלך שמחמם אותי 
כאילו אין דבר שיפר את שלוותי 
איתך מרגיש חזק ואמיתי 
אתן את כל חיי רק בשבילך אהובתי. 

אני בטוח זה רק בגלל הרוח 
משהו באוויר משאיר אותי מתוח 
בשם האהבה אני נכנע (לך אני נכנע) 
יהיה בסדר את לא באותו התדר 
אני קורא בשמך צועק לכל עבר 
ביילה ביילה כל היום 
כל הלילה כדאי לך קאם און 

בליבי את השמחה גם ביום גם בלילה 
מי אני לעומתך אהובה 
את גופי את מזיזה כל הזמן ביילה ביילה 
ותהיי לי לעולם היחידה",בוסקילז ואיציק שמלי
